cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
21,2022,2,20,1900,5.65,7.47,6.45,28.22,38.16,31.56,2.87,3.58,3.04,1.3,2.26,1831,0.57,195.5,60.46,6.33,0.23
21,2022,2,20,2000,5.1,5.71,5.4,31.63,37.93,33.7,2.84,3.33,3.02,1.32,2.7,1915,0.72,242.8,54.39,0,0.01
21,2022,2,20,2100,4.69,5.44,5.02,31.63,35.99,32.72,2.77,3.12,2.86,0.97,1.97,2009,0.4,157.1,62.02,0,-0.01
21,2022,2,20,2200,3.03,4.97,4.09,32.18,46.05,38.03,2.78,3.5,3.1,0.82,1.37,2118,0.42,61.77,56.62,0,-0.02
21,2022,2,20,2300,2.45,3.3,2.96,38.1,46.46,40.94,2.9,3.45,3.09,0.58,1.18,2224,0.29,342.3,57.08,0,-0.02
21,2022,2,20,2400,2.38,3.27,2.88,38.1,48.78,41.93,2.9,3.54,3.15,0.67,1.24,2333,0.24,352.3,65.08,0,-0.03
21,2022,2,21,100,1.46,2.31,1.8,45.75,55.44,50.04,3.28,3.79,3.48,0.68,1.34,23,0.1,304.9,75.01,0,-0.01
21,2022,2,21,200,0.95,1.6,1.21,47.55,58.91,53.33,3.24,3.88,3.55,0.74,1.44,111,0.35,350.3,59.29,0,-0.02
21,2022,2,21,300,1.29,1.84,1.56,48.74,57.82,53.44,3.32,3.92,3.65,0.77,1.66,249,0.23,359.3,68.09,0,-0.02
21,2022,2,21,400,1.16,2.59,1.72,50.54,61.16,55.2,3.44,4.35,3.82,0.59,1.09,339,0.08,350.1,75.64,0,-0.02
21,2022,2,21,500,2.38,3.27,2.88,52.59,62.86,56.69,3.97,4.6,4.26,0.47,0.92,440,0.1,14.73,71.79,0,-0.03
21,2022,2,21,600,0.54,2.86,1.77,58.84,71.5,64.54,4.28,4.6,4.47,0.32,0.81,525,0.08,348.6,70.14,0,-0.01
21,2022,2,21,700,0.54,1.63,1.17,69.32,75.03,71.56,4.48,4.86,4.76,0.3,0.96,652,0.09,49.77,68.76,0.05,-0.02
21,2022,2,21,800,0.54,1.57,0.94,68.75,75.17,72.78,4.55,4.87,4.76,0.38,0.87,721,0.08,36.5,71.73,26.09,0.93
21,2022,2,21,900,1.64,3.27,2.05,63.61,72.65,70.24,4.75,5.22,4.97,0.33,0.79,843,0.14,184.6,60.95,168.9,8.74
21,2022,2,21,1000,3.33,5.37,4.44,55.65,65.58,59.51,4.78,5.21,4.99,0.52,1.07,947,0.26,179.3,57.73,313.2,14.01
21,2022,2,21,1100,5.44,11.01,8.39,53.06,67.67,58.3,5.04,8.8,6.5,1.03,3.33,1054,0.31,111.4,67.67,486.4,25.29
21,2022,2,21,1200,10.97,12.36,11.75,65.49,69.71,68.1,8.65,9.88,9.39,1.46,2.45,1105,0.86,177.9,51.82,516.1,23.94
21,2022,2,21,1300,11.31,12.3,11.79,68.75,73.17,70.78,9.62,9.97,9.78,1.59,2.87,1229,0.84,171,55.52,442.5,19.92
21,2022,2,21,1400,11.14,11.89,11.58,71.54,74.6,73.19,9.62,10.15,9.98,1.45,3.27,1319,0.74,156.6,56.7,326.6,14.3
21,2022,2,21,1500,10.87,11.65,11.3,71.34,74.46,72.96,9.44,10.04,9.76,1.04,1.81,1457,0.34,88.3,66.58,297.8,13.02
21,2022,2,21,1600,11.34,11.89,11.62,72.9,78.88,75.19,9.88,10.64,10.27,1.38,2.48,1552,0.66,160.2,58.62,164,6.89
21,2022,2,21,1700,10.46,11.48,11.09,78.34,84.9,79.48,10.26,10.89,10.49,1.81,3.69,1646,1.25,174.7,45.26,59.75,2.33
21,2022,2,21,1800,9.04,10.32,9.63,85.4,96.1,91.6,10.54,11.16,10.95,1.57,3.49,1738,0.62,74.88,63.06,17.55,0.7
21,2022,2,21,1900,8.84,9.45,9.19,90.3,94.9,93.4,10.57,11.11,10.85,1.69,3.46,1854,1.05,98.6,49.92,1.64,0.07
21,2022,2,21,2000,9.24,10.54,9.79,89.7,94.8,92.6,10.93,11.71,11.21,1.75,3.01,1920,0.76,89.5,60.98,0,0
21,2022,2,21,2100,9.38,9.99,9.63,90.9,95.7,94.6,11.15,11.45,11.33,1.31,2.7,2001,0.9,59.38,45.67,0,0.01
21,2022,2,21,2200,9.04,9.31,9.15,95.8,97.5,96.9,11.08,11.41,11.23,1.13,2.33,2118,0.61,50.44,54.93,0,0.01
21,2022,2,21,2300,9.24,10.88,9.88,90.4,97.3,95,11.35,11.82,11.56,1.29,2.79,2247,0.98,44.18,39.75,0,0
21,2022,2,21,2400,9.68,10.26,9.97,93.5,96.8,95,11.54,11.79,11.63,1.33,2.55,2343,0.84,49.61,48.99,0,0.01
21,2022,2,22,100,9.45,10.81,9.8,90.3,97.8,96.2,11.49,12,11.64,1.35,2.51,34,0.97,30.38,43.11,0,0.01
21,2022,2,22,200,9.86,11.45,10.71,89,97.3,93.8,11.72,12.41,12.07,1.67,3.39,158,0.82,54.64,57.8,0,0
21,2022,2,22,300,10.87,12.03,11.51,91.1,95.8,93.8,12.39,13.12,12.73,1.83,3.86,257,0.22,272.7,76.1,0,0
21,2022,2,22,400,11.25,12.1,11.64,90,95.3,92.7,12.35,13.04,12.69,2.01,5,351,1.06,232.6,55.77,0,0.02
21,2022,2,22,500,11.38,12.13,11.71,91.1,96.6,94.1,12.67,13.2,12.93,1.91,4.26,402,1.1,246.1,52.56,0,0.01
21,2022,2,22,600,11.48,12.57,12.03,91.6,97,94.1,12.91,13.45,13.21,2.45,4.71,514,1.75,261.9,43.22,0,0.01
21,2022,2,22,700,11.58,12.16,11.83,92.7,96,94.9,13.03,13.33,13.15,2.18,3.98,647,1.31,235.5,51.1,0.01,0.01
21,2022,2,22,800,11.41,11.89,11.59,93.9,96.8,95.6,12.95,13.18,13.05,1.5,2.36,741,0.85,171.5,53.22,21.62,1
21,2022,2,22,900,11.45,11.96,11.63,93.8,97.5,95.9,12.91,13.33,13.11,1.72,3.06,806,1.01,161.5,52.1,73.4,3.22
21,2022,2,22,1000,11.48,11.82,11.61,96.1,98.7,97.4,13.13,13.51,13.3,1.18,2.22,925,0.74,179,49.18,140.1,6.23
21,2022,2,22,1100,11.62,12.43,12.03,94.3,98.3,96.5,13.23,13.99,13.55,1.64,2.82,1050,0.99,188.6,50.99,335,15.23
21,2022,2,22,1200,12.23,15.08,13,81.1,96,91.9,13.21,15.56,13.75,1.65,3.45,1149,0.63,169.7,63.87,542.5,24.22
21,2022,2,22,1300,14.6,15.48,15.09,74.93,84.2,79.2,12.94,14.48,13.58,2.57,4.44,1251,1.62,224.9,49.14,584.6,26.06
21,2022,2,22,1400,15.55,16.91,16.41,69.05,79.21,73.66,12.79,14.93,13.74,2.69,4.88,1335,1.58,216,52.03,842,38.15
21,2022,2,22,1500,14.26,17.18,15.91,70.98,87.6,77.24,13.24,14.83,13.93,1.89,3.43,1413,0.29,217,74.53,263,11.18
21,2022,2,22,1600,14.33,15.49,14.98,81.3,90.3,84.6,14.06,15.06,14.4,1.14,2.01,1530,0.39,73.94,65.53,381.9,16.68
21,2022,2,22,1700,14.4,15.62,15.03,79.49,85.8,82.7,13.9,14.52,14.12,1.47,2.12,1632,0.74,141.9,57.14,215.3,9.3
21,2022,2,22,1800,13.72,14.47,14.08,85.3,88.6,87,13.76,14.19,13.96,1.18,2.1,1759,0.52,113.4,60.65,51.12,2.16
21,2022,2,22,1900,13.52,13.79,13.63,88.6,90.2,89.6,13.84,14.2,13.98,1.41,2.7,1812,1,133.5,43.38,2.04,0.09
21,2022,2,22,2000,13.72,14.4,13.94,86.4,89.8,88.6,14.01,14.24,14.1,1.17,2.67,1958,0.63,104,54.9,0,0.01
21,2022,2,22,2100,14.34,15.12,14.66,82.5,86.9,84.9,13.98,14.33,14.16,1.3,2.71,2007,0.64,135.8,57.85,0,0.01
21,2022,2,22,2200,15.05,15.49,15.31,81.7,85.5,83.2,14.09,14.91,14.46,1.34,2.59,2110,0.32,166.9,70.72,0,0.01
21,2022,2,22,2300,14.98,15.56,15.19,85.4,88.8,87.1,14.73,15.34,15.03,1.62,4.06,2255,0.55,122.9,65.78,0,0.02
21,2022,2,22,2400,15.22,16.1,15.66,84.6,88,86.4,15.17,15.57,15.37,2.14,4.63,2312,0.9,212.1,61.67,0,0.02
21,2022,2,23,100,15.69,16.1,15.88,84.5,86.8,85.8,15.41,15.64,15.48,2.73,5.1,23,1.19,201.9,60.79,0,0.03
21,2022,2,23,200,15.69,16.17,15.88,84.5,86.4,85.5,15.25,15.56,15.41,2.53,4.62,138,1.02,167.6,62.52,0,0.03
21,2022,2,23,300,15.56,16.31,15.89,80.9,86,83.4,14.8,15.42,15.05,2.37,3.92,226,0.99,183.2,61.71,0,0.02
21,2022,2,23,400,14.4,15.97,15.49,82,95.5,85.3,14.68,15.71,15,1.96,3.23,339,0.67,139,65.64,0,0.02
21,2022,2,23,500,13.86,14.95,14.14,93.2,99,97.7,15.56,16.04,15.76,1.15,3.21,402,0.62,54.01,54.94,0,0.02
21,2022,2,23,600,13.35,13.93,13.58,98.9,99.6,99.3,15.25,15.78,15.45,0.89,1.82,506,0.35,94.6,63.47,0,0.01
21,2022,2,23,700,13.25,13.52,13.35,99.6,100.1,99.9,15.15,15.49,15.29,0.88,2.29,616,0.39,21.97,60.67,0,0.02
21,2022,2,23,800,12.77,13.49,13.11,99.9,100.1,99.9,14.74,15.45,15.07,0.87,2.05,718,0.15,322.8,73.62,6.19,0.27
21,2022,2,23,900,12.36,12.98,12.63,99.9,100.2,100,14.35,14.96,14.6,0.73,1.62,849,0.29,246.1,63.13,45.26,1.93
21,2022,2,23,1000,12.64,13.32,12.9,100,100.2,100,14.61,15.3,14.87,0.62,1.25,914,0.4,212.8,48.16,197.6,9.29
21,2022,2,23,1100,13.18,14.2,13.73,92.1,100,97.7,14.62,16.05,15.33,0.68,1.25,1008,0.34,184.8,56.73,328.4,15.7
21,2022,2,23,1200,13.99,16.23,15.19,81.7,96.8,91.5,15.01,16.8,15.76,0.74,1.44,1155,0.55,221.6,40.72,602,29.51
21,2022,2,23,1300,16.26,18,17.07,72.14,90.4,82.1,14.76,17.55,15.97,1.12,1.98,1254,0.62,206.4,54.13,908,42.91
21,2022,2,23,1400,18,19.49,18.69,66.64,82.5,72.96,14.63,17.68,15.71,1.25,1.85,1354,0.68,183.6,54.69,1484,71.14
21,2022,2,23,1500,19.36,20.79,20.04,61.13,74.45,65.7,14.22,17.3,15.39,1.33,2.14,1453,0.65,159.4,57.96,1347,41.06
21,2022,2,23,1600,20.24,21.74,21.06,52.42,67.18,58.43,13.26,16.69,14.57,1.31,1.9,1556,0.78,191.1,51.78,1082,51.05
21,2022,2,23,1700,20.38,22.01,21.4,37.91,59.22,45.26,9.15,15.53,11.56,1.26,2.46,1642,1.02,202.7,35.32,475.8,21.78
21,2022,2,23,1800,16.78,20.31,18.82,38.21,58.48,49.01,8.95,11.95,10.57,1.01,1.65,1706,0.15,195.4,74.71,100.2,5.23
21,2022,2,23,1900,14.81,16.78,15.8,55.96,69.81,62.79,10.64,11.9,11.24,0.64,1.26,1802,0.41,11.58,49.18,7.81,0.26
21,2022,2,23,2000,14.27,15.15,14.76,64.94,72.02,68.13,11.05,11.76,11.43,0.51,1.07,1948,0.29,320.4,53.25,0,0.01
21,2022,2,23,2100,13.52,15.09,14.09,66.72,77.53,73.79,11.33,12.08,11.85,0.45,0.99,2020,0.12,2.43,69.86,0,0.01
21,2022,2,23,2200,13.22,14.24,13.79,74.61,81.2,77.31,11.92,12.52,12.18,0.56,1.18,2126,0.22,32.93,62.8,0,0
21,2022,2,23,2300,13.25,13.87,13.54,76.79,84.3,79.82,12.11,12.95,12.37,0.39,0.92,2226,0.03,38.56,77.74,0,0.01
21,2022,2,23,2400,12.98,13.32,13.14,81.5,87.5,84.3,12.37,13.08,12.73,0.28,0.28,2301,0.02,55.75,78.73,0,0.01
21,2022,2,24,100,12.43,13.66,13.06,81.1,89.4,85.3,12.53,13.07,12.82,0.86,2.44,19,0.14,3.87,74.36,0,0.02
21,2022,2,24,200,12.3,12.6,12.43,87.3,93.2,89.2,12.58,13.32,12.86,0.69,1.44,137,0.32,321.6,59.55,0,0.02
21,2022,2,24,300,12.1,12.43,12.22,92.6,96.4,94.9,13.16,13.78,13.49,0.87,2.01,225,0.28,26.59,66.97,0,0.01
21,2022,2,24,400,11.96,13.66,12.52,91.5,96.8,94.8,13.41,14.42,13.76,0.82,1.81,334,0.54,17.94,46.88,0,0.01
21,2022,2,24,500,13.01,14.47,13.93,90.1,94.3,91.7,13.76,14.93,14.58,1.01,1.8,436,0.8,47.94,37.6,0,0.01
21,2022,2,24,600,14.4,15.02,14.77,88.7,91.3,89.8,14.92,15.24,15.07,1.1,2.05,520,0.86,67.19,37.61,0,0.01
21,2022,2,24,700,14.81,15.42,15.09,87.5,90.4,89.2,15.1,15.47,15.28,1.07,2.06,640,0.76,58.91,43.72,0.01,0.02
21,2022,2,24,800,14.88,15.83,15.26,88.2,91.2,89.6,15.31,15.99,15.52,0.96,1.76,704,0.78,38.4,34.2,31.34,1.5
21,2022,2,24,900,15.63,17.43,16.64,78.88,89.3,83.8,15.35,16.44,15.86,1.15,2.33,840,0.52,103.9,59.85,158.1,7.2
21,2022,2,24,1000,16.71,19.16,18.13,72.21,86.2,78.74,15.82,16.88,16.35,1.2,2.25,949,0.83,79.48,45.22,433.6,18.94
21,2022,2,24,1100,18.68,20.65,19.61,64.8,77.41,70.98,15.32,17.2,16.19,1.17,1.93,1046,0.25,99.1,71.65,466.7,24.98
21,2022,2,24,1200,20.38,22.89,21.61,53.04,67.04,58.48,14.21,16.57,15.07,1.81,3.47,1126,0.1,200.7,78.75,1146,52.49
21,2022,2,24,1300,20.86,23.64,21.91,49.37,59.22,55.12,13.82,15.52,14.48,1.62,2.75,1252,0.43,210.7,69.47,1364,60.76
21,2022,2,24,1400,21.4,23.38,22.27,46.79,57.87,52.8,13.3,15.21,14.17,1.8,3.3,1337,0.79,214.5,60.59,1229,57.74
21,2022,2,24,1500,22.15,23.72,22.85,46.58,52.97,49.81,13.17,14.87,13.86,1.98,4.04,1420,1.51,229.2,39.65,1244,43.13
21,2022,2,24,1600,20.86,22.9,21.93,50.32,59.09,53.3,13.37,14.68,14.02,1.83,3.58,1557,0.87,197.5,58.56,608.8,27.7
21,2022,2,24,1700,20.66,21.34,20.98,56.31,60.73,58.6,14.08,15.02,14.55,1.33,2.62,1616,0.79,182.9,51.77,278.5,12.48
21,2022,2,24,1800,18.62,20.66,19.78,57.94,66.37,61.28,13.81,14.57,14.12,1.87,3.43,1727,1.09,226.4,52.51,117.5,5.4
21,2022,2,24,1900,16.92,18.55,17.77,66.03,72.42,68.79,13.77,14.31,13.98,2.14,4.74,1854,1.11,249.7,56.38,9.37,0.39
21,2022,2,24,2000,16.1,17.06,16.6,71.47,75.01,73.16,13.52,14.22,13.81,2.14,4.18,1948,1.52,264.6,43.58,0,-0.04
21,2022,2,24,2100,16.65,17.06,16.87,71.41,74.26,72.69,13.74,14.17,13.96,1.51,3.01,2003,0.77,167.9,56.8,0,0
21,2022,2,24,2200,16.44,17.06,16.69,72.9,75.76,74.62,14.03,14.34,14.17,1.66,3.3,2157,1.07,150.8,48.22,0,0.02
21,2022,2,24,2300,16.17,17.23,16.71,72.49,78.55,75.5,14.13,14.59,14.35,1.46,2.55,2212,0.87,138.8,51.3,0,0.02
21,2022,2,24,2400,16.04,16.79,16.42,76.24,79.36,77.69,14.39,14.69,14.5,1.63,3.41,2313,0.46,182.6,68.65,0,0.02
21,2022,2,25,100,15.63,16.38,16.05,77.87,82.5,80.6,14.41,15.11,14.69,2.18,3.99,47,0.84,228.5,63.54,0,0.03
21,2022,2,25,200,15.9,16.58,16.2,78.96,84.7,82.5,14.7,15.49,15.19,2.66,5.06,118,1.66,244.6,49.75,0,0.03
21,2022,2,25,300,16.1,16.45,16.28,78.41,81.4,79.92,14.59,14.98,14.78,2.78,5.11,213,1.47,216.6,55.63,0,0.03
21,2022,2,25,400,16.17,16.48,16.35,78.68,81,79.88,14.66,15.14,14.84,2.4,3.63,317,1.23,194.3,56.66,0,0.02
21,2022,2,25,500,16.04,16.51,16.34,80,83,81.6,15,15.39,15.15,2.36,4.84,434,1.4,226.1,51.68,0,0.03
21,2022,2,25,600,16.1,17.19,16.84,76.78,88.3,79.08,14.96,16.15,15.15,2.58,4.32,507,1.73,233.4,46.35,0,0.03
21,2022,2,25,700,14.98,15.97,15.4,86.8,96.6,93.1,15.54,16.61,16.27,1.78,3.34,609,0.79,223.8,60.36,0,0.02
21,2022,2,25,800,15.08,15.7,15.31,91.7,99.1,96.6,16.13,17.35,16.79,1.31,2.51,704,0.63,30.34,58.37,31.79,1.45
21,2022,2,25,900,13.46,15.83,14.71,83.1,98.3,87.2,13.39,16.99,14.6,2.33,4.02,814,0.82,298,65.25,138.4,6.09
21,2022,2,25,1000,12.71,13.52,13.12,80.8,92.1,86,12.3,14.07,12.98,2.64,5.92,927,0.67,294,69.91,281.8,12.48
21,2022,2,25,1100,12.88,14.61,13.6,62.91,86.2,75.85,10.19,13.88,11.8,2.31,4.79,1005,0.77,320.9,66.11,483,28.07
21,2022,2,25,1200,13.52,15.35,14.29,72.42,85.5,79.01,11.77,14.04,12.86,1.63,2.78,1150,0.43,69.32,69.53,1171,53.19
21,2022,2,25,1300,14.77,17.73,16.25,28.15,78.2,57.88,5.62,13.34,10.58,1.88,3.86,1236,0.18,82.8,76.98,1518,66.99
21,2022,2,25,1400,17.39,18.82,18.11,19.45,39.78,24.99,4.01,8.19,5.19,2.42,4.5,1334,0.75,293.7,67.4,1513,75.05
21,2022,2,25,1500,17.97,19.3,18.6,21.08,33.93,25.62,4.63,7.18,5.49,2.13,3.69,1417,0.96,274.8,60.09,1406,49.3
21,2022,2,25,1600,16.92,18.75,18.01,19.58,29.04,22.52,4.14,6.12,4.64,1.77,3.15,1502,0.36,181.3,72.41,1107,54.96
21,2022,2,25,1700,15.76,17.87,16.56,19.24,33.87,24.33,3.66,6.17,4.57,1.86,3.71,1610,0.6,250.4,66.77,498.5,22.73
21,2022,2,25,1800,11.79,16.04,14.09,35.63,55.02,46.24,6.38,8.29,7.39,1.18,2.18,1743,0.62,183.8,55.47,116.3,5.3
21,2022,2,25,1900,8.7,11.79,10.3,50.12,61.08,55.57,6.39,7.66,6.96,0.84,1.68,1813,0.23,123.9,69.09,8.69,0.33
21,2022,2,25,2000,7.42,8.7,8.02,52.79,63.05,58.73,5.62,7.02,6.31,0.69,1.64,1946,0.32,26.88,59.15,0,0.01
21,2022,2,25,2100,4.97,7.86,5.96,41.77,72.45,66.25,4.38,6.62,6.16,0.34,1.54,2004,0.2,275.7,51.5,0,0.01
21,2022,2,25,2200,3.74,4.9,4.35,70.34,77.69,73.64,6.05,6.26,6.13,0.28,0.28,2101,0.2,339.3,44.27,0,-0.02
21,2022,2,25,2300,3.27,3.95,3.52,75.44,79.05,77.34,5.91,6.29,6.08,0.28,0.28,2201,0.15,335.7,54.74,0,-0.01
21,2022,2,25,2400,3.03,3.61,3.27,73.33,82.1,78.05,5.79,6.29,6.03,0.28,0.28,2301,0.09,358.5,66.48,0,-0.02
21,2022,2,26,100,2.86,3.81,3.21,73.13,84.8,79.09,5.81,6.38,6.08,0.28,0.28,1,0.08,348.7,68.83,0,-0.02
21,2022,2,26,200,2.59,2.93,2.83,80.1,85.6,83,5.99,6.42,6.21,0.28,0.28,101,0.03,236.2,76.96,0,-0.01
21,2022,2,26,300,2.62,3.3,2.92,77.82,86.6,82.5,5.96,6.52,6.21,0.35,1.08,255,0.11,75.91,67.37,0,-0.02
21,2022,2,26,400,2.18,2.52,2.36,85.2,89.1,87.4,6.2,6.49,6.33,0.28,0.28,301,0.13,235.6,60.02,0,-0.01
21,2022,2,26,500,2.38,2.76,2.58,81.8,88.9,86,6.02,6.55,6.32,0.28,0.28,401,0.12,202.6,61.48,0,-0.01
21,2022,2,26,600,2.45,2.72,2.58,84.3,89.3,86.7,6.18,6.6,6.37,0.28,0.28,501,0.13,222.4,59.38,0,-0.01
21,2022,2,26,700,2.31,2.65,2.45,86.4,89.4,87.9,6.32,6.51,6.4,0.28,0.28,601,0.1,189.6,64.43,0.11,-0.01
21,2022,2,26,800,2.38,2.79,2.53,86.5,89.5,87.9,6.36,6.55,6.44,0.28,0.28,701,0.18,213.1,49.02,14.95,0.64
21,2022,2,26,900,2.42,3.67,2.8,82.8,88.6,86.1,6.25,6.66,6.43,0.28,0.28,801,0.14,213.7,56.35,94.9,4.14
21,2022,2,26,1000,3.67,6.46,4.86,69.46,82.9,77.38,6.41,7.19,6.67,0.66,1.29,950,0.45,188.4,45.74,339.2,15.37
21,2022,2,26,1100,6.29,8.09,7.22,62.1,71.84,67.1,6.57,7.16,6.82,0.93,1.37,1044,0.7,152.2,40.78,443,19.93
21,2022,2,26,1200,7.41,10.19,8.22,55.84,66.55,63.21,6.57,7.41,6.88,1.04,1.9,1120,0.6,171.9,52.75,680,31.1
21,2022,2,26,1300,9.85,12.98,11.42,45.19,59.24,51.26,6.46,7.66,6.89,1.24,2.26,1249,0.64,145.2,56.21,1137,52.35
21,2022,2,26,1400,12.57,14.06,13.58,37.33,47.87,41.67,5.93,7.38,6.47,1.22,2,1317,0.76,115.5,49.83,1047,49.77
21,2022,2,26,1500,12.7,13.99,13.28,37.95,49.64,42.55,5.92,7.32,6.48,0.93,1.98,1452,0.07,314.4,77.94,270.8,11.8
21,2022,2,26,1600,10.33,12.91,11.88,46.28,60.59,53.35,6.14,8.66,7.43,0.92,1.72,1504,0.45,131.9,57.86,189.9,8.12
21,2022,2,26,1700,7.85,10.46,9.42,47.2,80.7,59.33,5.97,8.65,6.95,0.64,1.5,1612,0.29,161.7,60.18,142.5,6.21
21,2022,2,26,1800,6.19,7.82,7.03,77.14,87.3,83.7,7.58,8.9,8.39,0.74,1.11,1756,0.65,3.23,27.62,29.24,1.24
21,2022,2,26,1900,5.65,6.33,5.91,82.9,98,92.6,7.85,8.98,8.59,0.79,1.66,1810,0.4,94.8,56.44,1.9,0.09
21,2022,2,26,2000,5.1,5.65,5.29,96.5,98.7,97.7,8.47,8.93,8.69,0.49,1.21,1926,0.12,152.1,70.48,0,0
21,2022,2,26,2100,5.03,5.44,5.22,98.6,99.4,99.1,8.67,8.92,8.78,0.35,0.77,2100,0.25,216,42.75,0,0
21,2022,2,26,2200,4.9,5.2,5.03,99.3,99.7,99.6,8.6,8.8,8.7,0.46,1.05,2108,0.26,231.1,53.78,0,0
21,2022,2,26,2300,4.83,5.1,4.95,99.6,100,99.7,8.59,8.78,8.66,0.33,0.96,2246,0.07,160,72.57,0,-0.01
21,2022,2,26,2400,4.9,5.31,5.03,99.7,100,99.9,8.63,8.9,8.72,0.28,0.28,2301,0.14,183.9,57.22,0,-0.01
21,2022,2,27,100,4.83,5.2,4.99,99.8,100,99.9,8.61,8.84,8.7,0.34,0.89,39,0.17,186.6,57.23,0,0
21,2022,2,27,200,4.73,5.03,4.87,99.9,100,99.9,8.55,8.74,8.63,0.44,1.12,121,0.2,225.8,60.5,0,0
21,2022,2,27,300,4.69,4.97,4.82,99.9,100.1,99.9,8.53,8.7,8.6,0.46,0.97,239,0.17,206.1,64.23,0,-0.01
21,2022,2,27,400,4.49,4.76,4.64,99.9,100,99.9,8.4,8.57,8.49,0.36,0.95,302,0.13,206.9,65.49,0,0
21,2022,2,27,500,4.63,4.9,4.76,99.9,100,99.9,8.48,8.66,8.56,0.28,0.28,401,0.18,147.7,49.65,0,0
21,2022,2,27,600,4.8,4.97,4.87,99.9,100.1,99.9,8.59,8.7,8.63,0.28,0.28,501,0.07,108.8,70.06,0,-0.01
21,2022,2,27,700,4.69,5.03,4.8,99.9,100.1,99.9,8.52,8.75,8.59,0.28,0.28,601,0.16,210.9,54.07,0.08,-0.01
21,2022,2,27,800,4.69,5.1,4.87,99.9,100.1,99.9,8.52,8.79,8.63,0.28,0.28,701,0.04,47.69,75.57,8.57,0.36
21,2022,2,27,900,4.9,5.37,5.13,99.9,100.1,99.9,8.65,8.95,8.79,0.28,0.28,801,0.13,196.9,58.48,45.42,1.84
21,2022,2,27,1000,5.24,5.99,5.61,99.9,100.1,99.9,8.86,9.33,9.09,0.28,0.28,901,0.1,199.5,65.14,90.1,3.6
21,2022,2,27,1100,5.85,6.33,6.04,99.9,100.1,99.9,9.24,9.57,9.36,0.28,0.28,1001,0.17,168.8,51.71,156.4,6.59
21,2022,2,27,1200,6.33,8.09,7.3,99.9,100.1,99.9,9.55,10.79,10.21,0.41,0.81,1132,0.17,114.5,61.61,342.8,15.55
21,2022,2,27,1300,7.68,8.5,8.04,95.3,100.1,99,10.34,10.88,10.64,0.69,1.3,1255,0.38,143.1,54.56,329.7,15.02
21,2022,2,27,1400,7.54,8.77,8.21,94.3,97.9,96.4,10.06,11.01,10.48,0.68,1.17,1309,0.46,137.4,45.61,217.3,9.77
21,2022,2,27,1500,7.34,7.78,7.52,97.6,99.2,98.5,10.07,10.41,10.22,0.59,1.93,1449,0.42,114.8,43.21,122.2,5.26
21,2022,2,27,1600,7.48,8.29,7.89,96.8,99.7,99,10.26,10.88,10.53,0.84,1.76,1547,0.06,172.2,78.22,231.7,10.5
21,2022,2,27,1700,7.75,8.43,7.99,94.7,97.6,96.6,10.08,10.76,10.34,0.61,1.33,1700,0.14,156.6,70.96,90.8,4.07
21,2022,2,27,1800,7.54,7.89,7.67,96.3,98.8,97.9,10.01,10.47,10.26,0.45,1.11,1719,0.13,193.5,67.77,30.59,1.34
21,2022,2,27,1900,7.34,7.75,7.52,98.1,99.2,98.8,10.14,10.41,10.25,0.38,0.84,1851,0.28,134.1,40.87,2.17,0.1
21,2022,2,27,2000,6.8,7.48,7.08,98.8,99.5,99.1,9.81,10.26,9.98,0.56,1.46,1945,0.28,73.99,57.85,0,0.01
21,2022,2,27,2100,5.78,6.87,6.41,97.7,99.4,98.4,9.01,9.86,9.47,0.69,1.37,2046,0.42,44.21,50.78,0,0
21,2022,2,27,2200,5.71,5.99,5.82,98,99.3,98.6,8.99,9.23,9.1,0.57,1.29,2119,0.25,44.93,60.31,0,-0.01
21,2022,2,27,2300,4.29,5.92,4.9,96.4,99.2,97.8,8.08,9.22,8.48,0.7,1.24,2241,0.57,14.26,35.37,0,0
21,2022,2,27,2400,3.2,4.42,3.74,90.6,97.5,95.4,7.1,8.1,7.61,0.68,1.24,2326,0.42,325.6,50.49,0,-0.01
21,2022,2,28,100,1.63,3.2,2.46,86.9,97.6,93.7,6.41,7.49,6.84,0.39,0.71,51,0.2,33.89,56.94,0,-0.02
21,2022,2,28,200,0.89,1.77,1.27,78.64,95.4,90.1,5.29,6.48,6.03,0.43,1.08,144,0.14,345.3,66.43,0,-0.02
21,2022,2,28,300,0.34,1.4,0.86,76.88,94.6,86.4,5.03,6.07,5.62,0.53,1.01,251,0.31,36.85,51.52,0,-0.02
21,2022,2,28,400,0.07,1.33,0.51,67.76,90.7,82.6,4.5,5.7,5.23,0.38,0.96,315,0.13,17.21,65.97,0,-0.03
21,2022,2,28,500,-0.44,0.69,0.34,67.63,86.3,77.46,4.29,5.12,4.85,0.37,1.03,459,0.24,72.35,48.44,0,-0.04
21,2022,2,28,600,-0.67,-0.2,-0.48,75.46,88.6,80.8,4.47,5.28,4.76,0.43,1.03,501,0.21,7.89,58.82,0,-0.03
21,2022,2,28,700,-1.08,-0.33,-0.66,76.03,87.5,80.9,4.49,5.03,4.71,0.55,1.18,648,0.29,353.2,55.39,0.37,-0.01
